ID,Count
18288,7.24797926291046
18289,0.7709714329804058
18290,0.6303487375901391
18291,0.5147382149140414
18292,0.4377669902346042
18293,0.4020184633364084
18294,0.40862430822611745
18295,0.4622452769802771
18296,0.568781037297364
18297,0.7222821569237851
18298,0.8858307013656693
18299,0.9976926892511793
18300,1.0227660071695255
18301,0.987875206907121
18302,0.9480960757728233
18303,0.9385853698148174
18304,0.9612918284500861
18305,0.9956065260695123
18306,1.0186066675274739
18307,1.023990189152747
18308,1.021746112203354
18309,1.0191956047207402
18310,1.0054291944951859
18311,0.955760160810865
18312,0.8554790913352048
18313,0.7192451927832499
18314,0.5810720521868465
18315,0.46895615944705266
18316,0.39427977015730764
18317,0.35807576835524063
18318,0.3600852340483092
18319,0.4032025585106148
18320,0.49137772461059104
18321,0.618412735676065
18322,0.7522045461885231
18323,0.8408876696786848
18324,0.8563359276753217
18325,0.8224210702218647
18326,0.7855817508179672
18327,0.7748281213385522
18328,0.7914907732351822
18329,0.8185065576526793
18330,0.8371153589261064
18331,0.8422333694872675
18332,0.8420947876278483
18333,0.842727700628086
18334,0.8350781129691304
18335,0.7983714808207919
18336,0.7195776917633784
18337,0.6099341062502228
18338,0.4973812442067348
18339,0.40564665538967704
18340,0.3450347094354002
18341,0.3173529993898228
18342,0.32353873648319986
18343,0.36763391210161556
18344,0.45505958269202446
18345,0.582169389963545
18346,0.7203582595029676
18347,0.8197458815793651
18348,0.8502811335920293
18349,0.8321425500890464
18350,0.810300278885102
18351,0.8149551802143271
18352,0.8490363106611019
18353,0.8955460015343952
18354,0.9341663489170097
18355,0.9584884246349411
18356,0.9770752765278298
18357,0.9965964721746252
18358,1.0060807023884601
18359,0.9793780578618131
18360,0.8937802481218915
18361,0.7665263222656192
18362,0.6319326413749217
18363,0.5205682877692953
18364,0.44680683730848525
18365,0.4142628568332783
18366,0.4252638798936101
18367,0.4860103271519904
18368,0.6043305113384413
18369,0.7756997579016365
18370,0.9617875563145466
18371,1.0953038413259812
18372,1.1354677816937373
18373,1.1091655677245005
18374,1.0766173682597235
18375,1.0779550574864298
18376,1.1165737306317445
18377,1.169491769194221
18378,1.2099014804357011
18379,1.229745187921277
18380,1.240409785056898
18381,1.2505326699682713
18382,1.2465290957969632
18383,1.1970086043460477
18384,1.0819949736968812
18385,0.9183678591263124
18386,0.7487493090709355
18387,0.6095860620033653
18388,0.516797215183206
18389,0.4730501987239748
18390,0.4792315789385262
18391,0.5403188757816346
18392,0.6626680669432423
18393,0.838818666085982
18394,1.025601960964862
18395,1.1517744876365212
18396,1.1775605889878906
18397,1.1346351242107824
18398,1.0866267029556436
18399,1.073783992212827
18400,1.0981653701119825
18401,1.136148641554553
18402,1.1616198360432437
18403,1.1674714516645754
18404,1.1651319067747206
18405,1.1629571023635745
18406,1.1484863251645723
18407,1.0934154340195807
18408,0.9806158336203786
18409,0.8264306799092289
18410,0.6695446519317234
18411,0.54209252936614
18412,0.4574022256235484
18413,0.4170324917050095
18414,0.42114910262999394
18415,0.47370512149360794
18416,0.5800371582857587
18417,0.7335960071731942
18418,0.896840882517012
18419,1.0077669187511615
18420,1.0316416136813138
18421,0.99595293638552
18422,0.9562470123128496
18423,0.9479140145571893
18424,0.9730191715794365
18425,1.0109115289572097
18426,1.0384169587743268
18427,1.0489899600295856
18428,1.0526565414917417
18429,1.0568475870063647
18430,1.0501301142399493
18431,1.0061980704036921
18432,0.9191874521899219
18433,0.789107176384196
18434,0.6511943757573881
18435,0.5369623363121022
18436,0.46132555004284687
18437,0.4281348479297223
18438,0.439921567786519
18439,0.5032336872231711
18440,0.6263274469580696
18441,0.8046713586897818
18442,0.998613068160127
18443,1.1382591038541885
18444,1.1810410241877392
18445,1.1546899785544276
18446,1.1217716048714375
18447,1.124120691689929
18448,1.1653706959144823
18449,1.221612364992328
18450,1.2648556815337615
18451,1.2866367809614405
18452,1.2988261197689988
18453,1.3104516466737919
18454,1.3072649837529449
18455,1.2562869365623184
18456,1.1364289400119252
18457,0.9652821771421423
18458,0.78757098897446
18459,0.641651266359988
18460,0.5443647894378703
18461,0.498629539091104
18462,0.5054895550651979
18463,0.5703060130893166
18464,0.6999064106314477
18465,0.8865295020055876
18466,1.0846264345499304
18467,1.2188214463277185
18468,1.2468730499619205
18469,1.202144276530626
18470,1.1519594314018904
18471,1.1390039397877336
18472,1.165527651501663
18473,1.206511796228503
18474,1.2342327500437238
18475,1.2411120433740526
18476,1.2392717114964018
18477,1.2375903215124362
18478,1.2228011956366807
18479,1.1647349141969823
18480,1.0450756205551301
18481,0.8811649687787271
18482,0.7142123774584638
18483,0.5785132975425965
18484,0.4883434413933069
18485,0.4454297403469846
18486,0.4500103505182657
18487,0.5063689739236158
18488,0.6202721648376996
18489,0.7847765060193357
18490,0.9597587607095724
18491,1.0788462122901987
18492,1.1047809052534154
18493,1.0669132375087984
18494,1.0247041182602743
18495,1.0160862371235417
18496,1.0433052571417396
18497,1.084243106690272
18498,1.1140481742136727
18499,1.1256862879501064
18500,1.1299045555089018
18501,1.1346753863185748
18502,1.1277213217109976
18503,1.0807786870153642
18504,0.9803579930547857
18505,0.8357723186776549
18506,0.6850132720152152
18507,0.5611171541544921
18508,0.47900788749940965
18509,0.4418380380511379
18510,0.45138138200844513
18511,0.5135439049838405
18512,0.6359397670805034
18513,0.8132401497273184
18514,1.005014693524805
18515,1.1412705615019119
18516,1.1802894448429433
18517,1.1507290598374011
18518,1.1153384938327588
18519,1.1156307652136606
18520,1.155010498341619
18521,1.209692081695787
18522,1.251992021612542
18523,1.273584308218993
18524,1.286223519725352
18525,1.2988275415512849
18526,1.2972321721823805
18527,1.2485637626159338
18528,1.1315153902914126
18529,0.9631198532114543
18530,0.7876208528081058
18531,0.6432839379981358
18532,0.5471733895507731
18533,0.5025500055447392
18534,0.5108512350706309
18535,0.5779167986323275
18536,0.7111253027651774
18537,0.9030289544600119
18538,1.1074518287506305
18539,1.247199061478657
18540,1.278396765991619
18541,1.2346030975990547
18542,1.1846744236377384
18543,1.1725390167012004
18544,1.2006076006975561
18545,1.2431150617842024
18546,1.2714324459762254
18547,1.2777066769039533
18548,1.2744193394151964
18549,1.2707095001837583
18550,1.2529824081900847
18551,1.190508533489926
18552,1.0650461918864074
18553,0.8949459462139133
18554,0.7225966520244115
18555,0.5828135486346767
18556,0.48968706825371666
18557,0.4444174656360094
18558,0.446589836991159
18559,0.4996885792928737
18560,0.6084844831349902
18561,0.7651659535989402
18562,0.9299114644023235
18563,1.0386215467624482
18564,1.0567261644554093
18565,1.0139037452590187
18566,0.9675275437873689
18567,0.9533053361676834
18568,0.9727751058324727
18569,1.0048793905722444
18570,1.0265675024960095
18571,1.0316450832258703
18572,1.0302431972126302
18573,1.029750937074927
18574,1.0191155329850312
18575,0.9730563109232323
18576,0.8721803670619994
18577,0.7343211996425317
18578,0.5940945535344281
18579,0.4801518031938997
18580,0.40427395302477154
18581,0.3676844926948723
18582,0.3702874003792959
18583,0.4152352611648626
18584,0.5067896979160363
18585,0.6387576329638747
18586,0.7781135045153322
18587,0.8711605833237913
18588,0.8885083258082767
18589,0.8546189036208752
18590,0.8175877312810765
18591,0.8076381148168978
18592,0.826284176507053
18593,0.8558182466643975
18594,0.8766456755109352
18595,0.88339349651816
18596,0.884645391976851
18597,0.8867178898549067
18598,0.8800729883390493
18599,0.8427395545866981
18600,0.7607924009956762
18601,0.645914150384278
18602,0.5275795307552056
18603,0.4309791769599015
18604,0.36718436938041243
18605,0.3382829655134216
18606,0.34544824756487097
18607,0.39318277180222155
18608,0.48749745886537144
18609,0.6247144656907792
18610,0.7743043848397673
18611,0.8826250266787365
18612,0.9170565952690731
18613,0.8990227165061618
18614,0.8769219825354997
18615,0.8834731813138851
18616,0.9220048060965924
18617,0.974192193385377
18618,1.0179660461604847
18619,1.0462867585617612
18620,1.0684373741742565
18621,1.0916915347647382
18622,1.104015772518388
18623,1.076606393497127
18624,0.9891461755962723
18625,0.8540518327745789
18626,0.7088585176837728
18627,0.5878982596706157
18628,0.508023656208457
18629,0.47422411673739123
18630,0.49013238506929513
18631,0.5639638899441841
18632,0.7060488425927416
18633,0.9124555567853766
18634,1.1390908532704003
18635,1.306105214151054
18636,1.3632822962787154
18637,1.340842475652989
18638,1.3104366365503284
18639,1.3210866885527275
18640,1.3778334612286582
18641,1.4530738308146165
18642,1.513645346836104
18643,1.5490847297738177
18644,1.5733065157540205
18645,1.5971047556662916
18646,1.6029979204188314
18647,1.5499648629184108
18648,1.3964822427716324
18649,1.181450803482212
18650,0.960124177992194
18651,0.7791502881401668
18652,0.6584227874715273
18653,0.6007498344586477
18654,0.6066481498653545
18655,0.6817888578244716
18656,0.8335034851470885
18657,1.05170612240155
18658,1.2818093458355155
18659,1.4349397680312383
18660,1.462427923693074
18661,1.4046748393013977
18662,1.3410090768577105
18663,1.3210018973344646
18664,1.3467682009327704
18665,1.3890001428171295
18666,1.415717603157807
18667,1.4184297097784697
18668,1.4112015882626692
18669,1.4042148292938847
18670,1.3824679980376633
18671,1.3121315232670736
18672,1.173160702133454
18673,0.9856778785772228
18674,0.7961257046028319
18675,0.6426175861598568
18676,0.5405776846810432
18677,0.49137603751323095
18678,0.49472948790222565
18679,0.5547935976975563
18680,0.6772893367228748
18681,0.8540318573720669
18682,1.0409619131475059
18683,1.166233522731176
18684,1.1903205079790555
18685,1.1457429471251657
18686,1.0968202515830916
18687,1.0840641880783048
18688,1.1095115713252706
18689,1.1493483679453804
18690,1.1771779572825516
18691,1.1857065665125963
18692,1.1864019985819763
18693,1.1876830701129686
18694,1.176733464030404
18695,1.124265857123861
18696,1.0120713262621905
18697,0.856297266202845
18698,0.6965651762389968
18699,0.5663157570721172
18700,0.47985088201570897
18701,0.4393408144498624
18702,0.4455262185529256
18703,0.5031700869875052
18704,0.6185536014262312
18705,0.7852733750847023
18706,0.9634558870742559
18707,1.0862308451878413
18708,1.1153545268630694
18709,1.079705366883473
18710,1.039114926914505
18711,1.032093638267872
18712,1.061068351017512
18713,1.1035912000161319
18714,1.1343005258003611
18715,1.1459475466269153
18716,1.1494267675051115
18717,1.1528202258919618
18718,1.1436431429425584
18719,1.0933615920902369
18720,0.9869894581479206
18721,0.8373800313110504
18722,0.6830405531313289
18723,0.5568267527121914
18724,0.4730798842517718
18725,0.43429665527576583
18726,0.4415754848506582
18727,0.5000152540600096
18728,0.6162721192715729
18729,0.7843913198328736
18730,0.9648292147297189
18731,1.0905295021902681
18732,1.12257371277701
18733,1.0893910526627018
18734,1.0510144759999664
18735,1.0464554464884126
18736,1.078428816245904
18737,1.1243273758304926
18738,1.1583480535595043
18739,1.1729837913407448
18740,1.1792743652809135
18741,1.18547217779973
18742,1.1787086839010834
18743,1.1294210786592176
18744,1.018989192204831
18745,0.8634973727544374
18746,0.7030353311753674
18747,0.5716756095824854
18748,0.4841352986164439
18749,0.4427145172143924
18750,0.4480738196689279
18751,0.5047067146043617
18752,0.6183674232118966
18753,0.7818743716405978
18754,0.9547796771125685
