ID,Count
18288,0.7709929034960837
18289,0.6303761848794931
18290,0.5147692282426347
18291,0.43780099894331853
18292,0.40205690199486815
18293,0.4086708654696154
18294,0.462306608257715
18295,0.5688674465595474
18296,0.7224061806262395
18297,0.8860008623289577
18298,0.9979052917599579
18299,1.0230060730498505
18300,0.9881290015272586
18301,0.9483610724126849
18302,0.9388691272735127
18303,0.9616045002111332
18304,0.9959533290861099
18305,1.0189852150323562
18306,1.0243948816339234
18307,1.0221742206442088
18308,1.0196469380366904
18309,1.00589834179624
18310,0.9562288645076817
18311,0.8559191437817589
18312,0.7196327255126795
18313,0.5813995965014757
18314,0.46923233126896047
18315,0.3945219452330646
18316,0.3583047406205468
18317,0.360324535806666
18318,0.4034806377043024
18319,0.4917290219190804
18320,0.6188706412395134
18321,0.7527810292460564
18322,0.8415543738020925
18323,0.8570380754652095
18324,0.8231182130945639
18325,0.7862698961753127
18326,0.7755291348088831
18327,0.792229969051818
18328,0.8192952976986907
18329,0.8379474491859671
18330,0.8430967575059081
18331,0.8429848447809899
18332,0.8436457512840579
18333,0.8360153172758622
18334,0.7992942070649137
18335,0.7204339662849805
18336,0.6106813375595144
18337,0.49800853134830625
18338,0.40617319014060155
18339,0.3454954362289231
18340,0.3177886639859931
18341,0.32399505887766405
18342,0.36816629321535527
18343,0.4557358101142961
18344,0.583056689671835
18345,0.7214837982250296
18346,0.8210583486167081
18347,0.8516755067742128
18348,0.833539614630913
18349,0.8116922376673875
18350,0.816386694542395
18351,0.8505602617969001
18352,0.897187458823802
18353,0.935913806907032
18354,0.9603172494753204
18355,0.9789757726626367
18356,0.9985713255745088
18357,1.0081104077873326
18358,0.9813883762642743
18359,0.8957212810908922
18360,0.7682814751063105
18361,0.6334535796563475
18362,0.5218815414427647
18363,0.44798519591999514
18364,0.4154022045504819
18365,0.4264808779878143
18366,0.48745462592762
18367,0.6061921305990022
18368,0.7781727503093914
18369,0.9649564028479313
18370,1.099028562593375
18371,1.1394485777020513
18372,1.1131702420171254
18373,1.080616584583528
18374,1.0820707746014473
18375,1.120951773334726
18376,1.1741971265606943
18377,1.2148931569564356
18378,1.2349444881637843
18379,1.2457810773450164
18380,1.2560757432588436
18381,1.2521819700481753
18382,1.2025595848797268
18383,1.0871239740447818
18384,0.9228164286125202
18385,0.7524545120856748
18386,0.6126667907284907
18387,0.519463698527011
18388,0.4755412053411509
18389,0.48180620235698945
18390,0.5432794978105122
18391,0.6663703664899837
18392,0.8435958935732326
18393,1.0315547043722753
18394,1.1585859606669815
18395,1.184654739468301
18396,1.1415969411432736
18397,1.0934154946725914
18398,1.0806130374425893
18399,1.1052729302054776
18400,1.1436299596988695
18401,1.1693999055946267
18402,1.1754226143118516
18403,1.1731988003765164
18404,1.1711400906324054
18405,1.1566965069075221
18406,1.101354220380728
18407,0.9878449110190718
18408,0.8326149393941061
18409,0.6746290553221772
18410,0.54626874966851
18411,0.46097587380134336
18412,0.42033564550620084
18413,0.4245295856784687
18414,0.4775570455615609
18415,0.5848135716383035
18416,0.7397115585071176
18417,0.9044072671578709
18418,1.0163688276134946
18419,1.0405479109658864
18420,1.0046468209564892
18421,0.964684679147271
18422,0.956366131445365
18423,0.9817837247457134
18424,1.0201077172966273
18425,1.0479545328764484
18426,1.0587152493476801
18427,1.062505246495734
18428,1.0668236917561902
18429,1.0601288305269645
18430,1.0158595190194866
18431,0.9281760217588029
18432,0.7969627556889748
18433,0.6577913522250948
18434,0.5424959168624164
18435,0.46615981026189124
18436,0.4326951543841606
18437,0.4446827600871049
18438,0.5087657067869449
18439,0.6333185798313453
18440,0.8137886661824988
18441,1.0100953271508806
18442,1.151537421850293
18443,1.1950155482857687
18444,1.1685451346146
18445,1.135418399175303
18446,1.137982719940969
18447,1.1799345640152152
18448,1.2370814242146462
18449,1.2810819372520725
18450,1.3033560413822474
18451,1.3159198133043073
18452,1.3279166907935396
18453,1.3249057487454103
18454,1.2734500176621935
18455,1.152145556899436
18456,0.9787950792409985
18457,0.7987301782241042
18458,0.6508527707334332
18459,0.5522648224877045
18460,0.505951945226576
18461,0.5130002919738872
18462,0.5788790308702323
18463,0.7105499523517701
18464,0.9001667937904513
18465,1.1015026293231724
18466,1.2380022244621158
18467,1.266718144169723
18468,1.2214935042440078
18469,1.1707088327618336
18470,1.1577487275663807
18471,1.1849204954006782
18472,1.226806019739472
18473,1.2552182686712703
18474,1.2624412791874977
18475,1.2607960121885569
18476,1.2593117610552287
18477,1.2444863963090047
18478,1.185602732450607
18479,1.0639898957863838
18480,0.8972730554927847
18481,0.7273983067819992
18482,0.5892987845805324
18483,0.4975359421050842
18484,0.4538942610182399
18485,0.4586419500232079
18486,0.5161709411539717
18487,0.6323876221928547
